journal,title,year,doi,url,has_keyword
Journal of Informetrics,Deep learning for predicting patent application outcome: The fusion of text and network embeddings,2023,https://doi.org/10.1016/j.joi.2023.101402,https://openalex.org/W4361294261,True
Journal of Informetrics,Study on the predictability of new topics of scholars: A machine learning-based approach using knowledge networks,2025,https://doi.org/10.1016/j.joi.2025.101637,https://openalex.org/W4406289912,True
Journal of Informetrics,Measuring knowledge complexity in the biomedical domain based on a question-method knowledge representation model,2025,https://doi.org/10.1016/j.joi.2025.101667,https://openalex.org/W4409735044,True
Journal of Informetrics,"Great minds think alike, or do they often differ? Research topic overlap and the formation of scientific teams",2020,https://doi.org/10.1016/j.joi.2020.101104,https://openalex.org/W3111238755,True
Journal of Informetrics,Textual features of peer review predict top-cited papers: An interpretable machine learning perspective,2024,https://doi.org/10.1016/j.joi.2024.101501,https://openalex.org/W4391242046,True
Journal of Informetrics,Early identification of breakthrough research from sleeping beauties using machine learning,2024,https://doi.org/10.1016/j.joi.2024.101517,https://openalex.org/W4392180692,True
Journal of Informetrics,How do network embeddedness and knowledge stock influence collaboration dynamics? Evidence from patents,2024,https://doi.org/10.1016/j.joi.2024.101553,https://openalex.org/W4399779903,True
Journal of Informetrics,How do intra- and inter-organisational collaboration affect research performance? Evidence from German universities,2025,https://doi.org/10.1016/j.joi.2025.101675,https://openalex.org/W4409840851,True
Journal of Informetrics,Quantifying cross-disciplinary knowledge flow from the perspective of content: Introducing an approach based on knowledge memes,2020,https://doi.org/10.1016/j.joi.2020.101092,https://openalex.org/W3088159905,True
Journal of Informetrics,Using graph embedding and machine learning to identify rebels on twitter,2020,https://doi.org/10.1016/j.joi.2020.101121,https://openalex.org/W3113207888,True
Journal of Informetrics,Multidimensional indicators to identify emerging technologies: Perspective of technological knowledge flow,2023,https://doi.org/10.1016/j.joi.2023.101483,https://openalex.org/W4390246545,True
Journal of Informetrics,Influence of interdisciplinarity on scientific impact: The case of climate change field,2023,https://doi.org/10.1016/j.joi.2023.101410,https://openalex.org/W4367400101,True
Journal of Informetrics,"Heterogeneity of national accounting systems, world-class universities and financial resources: What are the links?",2024,https://doi.org/10.1016/j.joi.2024.101502,https://openalex.org/W4391053205,True
Journal of Informetrics,Paper-patent citation linkages as early signs for predicting delayed recognized knowledge: Macro and micro evidence,2020,https://doi.org/10.1016/j.joi.2020.101017,https://openalex.org/W3003916599,True
Journal of Informetrics,Evaluating the influence of country characteristics on the Higher Education System Rankings’ progress,2020,https://doi.org/10.1016/j.joi.2020.101051,https://openalex.org/W3040048326,True
Journal of Informetrics,Application of machine learning techniques to assess the trends and alignment of the funded research output,2020,https://doi.org/10.1016/j.joi.2020.101018,https://openalex.org/W3004625518,True
Journal of Informetrics,Early identification of breakthrough technologies: Insights from science-driven innovations,2024,https://doi.org/10.1016/j.joi.2024.101606,https://openalex.org/W4404515110,True
Journal of Informetrics,Citation counts and inclusion of references in seven free-access scholarly databases: A comparative analysis,2024,https://doi.org/10.1016/j.joi.2024.101618,https://openalex.org/W4404730721,True
Journal of Informetrics,Measuring engagement on twitter using a composite index: An application to social media influencers,2022,https://doi.org/10.1016/j.joi.2022.101323,https://openalex.org/W4293109801,True
Journal of Informetrics,Efficiency of universities and research-focused institutions worldwide: The introduction of a new input indicator reflecting institutional staff numbers,2023,https://doi.org/10.1016/j.joi.2023.101400,https://openalex.org/W4360945178,True
Journal of Informetrics,Earlier recognition of scientific excellence enhances future achievements and promotes persistence,2023,https://doi.org/10.1016/j.joi.2023.101408,https://openalex.org/W4365816659,True
Journal of Informetrics,A multiple k-means cluster ensemble framework for clustering citation trajectories,2024,https://doi.org/10.1016/j.joi.2024.101507,https://openalex.org/W4391798309,True
Journal of Informetrics,A supervised machine learning approach to author disambiguation in the Web of Science,2021,https://doi.org/10.1016/j.joi.2021.101166,https://openalex.org/W3162023868,True
Journal of Informetrics,Citation bias in measuring knowledge flow: Evidence from the web of science at the discipline level,2022,https://doi.org/10.1016/j.joi.2022.101338,https://openalex.org/W4303453672,True
Journal of Informetrics,Assessing academic impacts of machine learning applications on a social science: Bibliometric evidence from economics,2023,https://doi.org/10.1016/j.joi.2023.101436,https://openalex.org/W4385387205,True
Journal of Informetrics,"Predicting future influence of papers, researchers, and venues in a dynamic academic network",2020,https://doi.org/10.1016/j.joi.2020.101035,https://openalex.org/W3022312705,True
Journal of Informetrics,Early-stage reciprocity in sustainable scientific collaboration,2020,https://doi.org/10.1016/j.joi.2020.101041,https://openalex.org/W3032915873,True
Journal of Informetrics,An automated conflict of interest based greedy approach for conference paper assignment system,2020,https://doi.org/10.1016/j.joi.2020.101022,https://openalex.org/W3014155038,True
Journal of Informetrics,Influence difference main path analysis: Evidence from DNA and blockchain domain citation networks,2021,https://doi.org/10.1016/j.joi.2021.101186,https://openalex.org/W3180846255,True
Journal of Informetrics,"A network embedding-based scholar assessment indicator considering four facets: Research topic, author credit allocation, field-normalized journal impact, and published time",2021,https://doi.org/10.1016/j.joi.2021.101201,https://openalex.org/W3188971933,True
Journal of Informetrics,Similarity network fusion for scholarly journals,2021,https://doi.org/10.1016/j.joi.2021.101226,https://openalex.org/W4205862653,True
Journal of Informetrics,On predicting research grants productivity via machine learning,2022,https://doi.org/10.1016/j.joi.2022.101260,https://openalex.org/W4210925699,True
Journal of Informetrics,Exploring motivations for algorithm mention in the domain of natural language processing: A deep learning approach,2024,https://doi.org/10.1016/j.joi.2024.101550,https://openalex.org/W4399457603,True
Journal of Informetrics,Big Tech influence over AI research revisited: Memetic analysis of attribution of ideas to affiliation,2024,https://doi.org/10.1016/j.joi.2024.101572,https://openalex.org/W4401814506,True
Journal of Informetrics,Leveraging patent classification based on deep learning: The case study on smart cities and industrial Internet of Things,2024,https://doi.org/10.1016/j.joi.2024.101616,https://openalex.org/W4404819380,True
Journal of Informetrics,"Exploring the influence of coauthorship with top scientists on researchers’ affiliation, research topic, productivity, and impact",2022,https://doi.org/10.1016/j.joi.2022.101314,https://openalex.org/W4286432915,True
Journal of Informetrics,An exploratory study of Twitter metrics for measuring user influence,2023,https://doi.org/10.1016/j.joi.2023.101454,https://openalex.org/W4386820350,True
Journal of Informetrics,Two separated worlds: On the preference of influence in life science and biomedical research,2025,https://doi.org/10.1016/j.joi.2025.101641,https://openalex.org/W4406675168,True
Journal of Informetrics,Forecasting topic trends of blockchain utilizing topic modeling and deep learning-based time-series prediction on different document types,2025,https://doi.org/10.1016/j.joi.2025.101639,https://openalex.org/W4406690245,True
Journal of Informetrics,Identifying high-impact interdisciplinary knowledge flows: An approach combining backward and forward citation analysis,2025,https://doi.org/10.1016/j.joi.2025.101677,https://openalex.org/W4410356409,True
Journal of Informetrics,"Enhancing the prediction of publications’ long-term impact using early citations, readerships, and non-scientific factors",2025,https://doi.org/10.1016/j.joi.2025.101725,https://openalex.org/W4413781108,True
Journal of Informetrics,"Patent citation inflation: The phenomenon, its measurement, and relative indicators to temper its effects",2020,https://doi.org/10.1016/j.joi.2020.101015,https://openalex.org/W3005005835,True
Journal of Informetrics,Sex differences in people and things orientation are reflected in sex differences in academic publishing,2020,https://doi.org/10.1016/j.joi.2020.101021,https://openalex.org/W3008072285,True
Journal of Informetrics,A deep learning based method benefiting from characteristics of patents for semantic relation classification,2022,https://doi.org/10.1016/j.joi.2022.101312,https://openalex.org/W4285082703,True
Journal of Informetrics,"Towards efficient navigation in digital libraries: Leveraging popularity, semantics and communities to recommend scholarly articles",2022,https://doi.org/10.1016/j.joi.2022.101336,https://openalex.org/W4297329988,True
Journal of Informetrics,Do international nonstop flights foster influential research? Evidence from Sino-US scientific collaboration,2022,https://doi.org/10.1016/j.joi.2022.101348,https://openalex.org/W4307851447,True
Journal of Informetrics,Deep representation learning of scientific paper reveals its potential scholarly impact,2023,https://doi.org/10.1016/j.joi.2023.101376,https://openalex.org/W4319261134,True
Journal of Informetrics,Researcher influence prediction (ResIP) using academic genealogy network,2023,https://doi.org/10.1016/j.joi.2023.101392,https://openalex.org/W4320738398,True
Journal of Informetrics,Predicting the evolution of scientific communities by interpretable machine learning approaches,2023,https://doi.org/10.1016/j.joi.2023.101399,https://openalex.org/W4328051159,True
Journal of Informetrics,Towards popularity prediction of information cascades via degree distribution and deep neural networks,2023,https://doi.org/10.1016/j.joi.2023.101413,https://openalex.org/W4377018683,True
Journal of Informetrics,Journal internationalization of non-English-speaking countries: Indicator framework design and influencing factor analysis,2025,https://doi.org/10.1016/j.joi.2025.101671,https://openalex.org/W4409830607,True
Journal of Informetrics,Quantifying the impact of digital technology on enterprise processes using LLM-based causal claim networks,2025,https://doi.org/10.1016/j.joi.2025.101713,https://openalex.org/W4413040352,True
Journal of Informetrics,Deep learning meets bibliometrics: A survey of citation function classification,2024,https://doi.org/10.1016/j.joi.2024.101608,https://openalex.org/W4404328226,True
Journal of Informetrics,Inter- and intra-domain knowledge flows: Examining their relationship with impact at the field level over time,2024,https://doi.org/10.1016/j.joi.2024.101614,https://openalex.org/W4404552601,True
Journal of Informetrics,Towards firm-specific technology opportunities: A rule-based machine learning approach to technology portfolio analysis,2023,https://doi.org/10.1016/j.joi.2023.101464,https://openalex.org/W4388279379,True
Journal of Informetrics,Effect of class imbalance in heterogeneous network embedding: An empirical study,2020,https://doi.org/10.1016/j.joi.2020.101009,https://openalex.org/W3005098892,True
Journal of Informetrics,The scholarly impact of private sector research: A multivariate analysis,2021,https://doi.org/10.1016/j.joi.2021.101191,https://openalex.org/W3189787157,True
Journal of Informetrics,Using the full-text content of academic articles to identify and evaluate algorithm entities in the domain of natural language processing,2020,https://doi.org/10.1016/j.joi.2020.101091,https://openalex.org/W3092095014,True
Journal of Informetrics,Developing a four-entities reinforced rank model to evaluate the topic influence in academic networks,2023,https://doi.org/10.1016/j.joi.2023.101422,https://openalex.org/W4378554307,True
Journal of Informetrics,How does duplicate tweeting boost social media exposure to scholarly articles?,2022,https://doi.org/10.1016/j.joi.2022.101249,https://openalex.org/W4205936581,True
Journal of Informetrics,The power of social cues in the battle for attention: Evidence from an online platform for scholarly commentary,2020,https://doi.org/10.1016/j.joi.2020.101077,https://openalex.org/W3046198147,True
Journal of Informetrics,"Networks and their degree distribution, leading to a new concept of small worlds",2024,https://doi.org/10.1016/j.joi.2024.101554,https://openalex.org/W4399998856,True
Journal of Informetrics,An approach for identifying complementary patents based on deep learning,2024,https://doi.org/10.1016/j.joi.2024.101561,https://openalex.org/W4400602136,True
Journal of Informetrics,A multi-entity reinforced main path analysis: Heterogeneous network embedding considering knowledge proximity,2024,https://doi.org/10.1016/j.joi.2024.101593,https://openalex.org/W4402922246,True
Journal of Informetrics,Signatures of capacity development through research collaborations in artificial intelligence and machine learning,2022,https://doi.org/10.1016/j.joi.2022.101358,https://openalex.org/W4310507657,True
Journal of Informetrics,A New Look at National Diversity of Inventor Teams within Organizations,2022,https://doi.org/10.1016/j.joi.2022.101369,https://openalex.org/W4313201501,True
Journal of Informetrics,Is it all bafflegab? – Linguistic and meta characteristics of research articles in prestigious economics journals,2022,https://doi.org/10.1016/j.joi.2022.101284,https://openalex.org/W4226083105,True
Journal of Informetrics,A sensitivity analysis of factors influential to the popularity of shared data in data repositories,2021,https://doi.org/10.1016/j.joi.2021.101142,https://openalex.org/W3134097859,True
Journal of Informetrics,The open access effect in social media exposure of scholarly articles: A matched-pair analysis,2021,https://doi.org/10.1016/j.joi.2021.101154,https://openalex.org/W3141402649,True
Journal of Informetrics,‘To tweet or not to tweet?’ A study of the use of Twitter by scholarly book publishers in Social Sciences and Humanities,2021,https://doi.org/10.1016/j.joi.2021.101170,https://openalex.org/W3172715551,True
Journal of Informetrics,"Corrigendum to [‘To tweet or not to tweet?’ A study of the use of Twitter by scholarly book publishers in Social Sciences and Humanities’, Journal of Informetrics, Volume15, (2021) 1–14/Article101170]",2022,https://doi.org/10.1016/j.joi.2022.101351,https://openalex.org/W4308738656,True
